id,product_id,user_id,comment,star_number,updated_at,created_at
14615098,144923785,2233805,"Giao hàng trễ. Đặt hàng từ 11/01, Tiki hẹn giao là 17/01. Hỏi liên tục có kịp giao cho mình không mà chỉ nhận được phản hồi là kiên nhẫn chờ (k biết chờ tới bao giờ). Tới 17/01 thì hẹn giao trễ thêm 3 ngày. Hôm nay là 21/01 mình mới nhận được hàng, hộp máy thì hơi móp. Khá khó chịu với trải nghiệm mua sắm lần này!",2,2022-01-01 00:00:01,2022-01-01 00:00:01
15872689,144923785,557345,"Giao hàng sớm hơn 1 ngày. Góc màn hình có hơi kiểu bị bong bóng khí nhưng đối với mình thì vẫn ổn. Có một vết chợt nhẹ ở góc màn hình và trên cụm camera nhưng sau khi mình xem kĩ thì nó ko ảnh hưởng lắm tới view của camera, mắt thường nhìn vào ko thấy được. Về cơ bản khi test máy thì ngon lành nên nhìn chung là ổn.",4,2022-01-01 00:00:01,2022-01-01 00:00:01
15432795,144923785,314527,"hơi dày hơn cũ 1 xíu, nhưng nhìn chung mượt, chắc, xứng tiền, tai thỏ ổn ko như review, hầu như ko để ý tai thỏ khi làm việc, máy êm ru ko nghe gì, mã sa/a  nữa chứ. chưa bao giờ thất vọng với TIKI :)",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15623621,144923785,152977,"Máy mới nhuwng mở lên thấy bị nhiều đường mảnh dưới lớp kính quanh viền màn hình có thể do lỗi dán keo từ nhà sản xuất. Tiki đã nhanh chóng thu hồi và đổi máy mới cho tôi. Cảm ơn Tiki.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16031285,144923785,503038,"Mua chỉ vì thích mê cái sạc magsafe 😂 bàn phím dễ dính mồ hôi kinh khủng mặc dù gõ rất sướng tay",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16738616,144923785,373328,"máy chính hãng, active không trượt ngày nào. hy vọng là nó bền vì trông hơi mỏng manh :))",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15818414,144923785,1673301,"Giá khá tốt. Hàng chính hãng mã SA/A.Thời gian xuất hoá đơn điện tử hơi lâu",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15362066,144923785,460325,"Máy tốt chưa lỗi lầm gì. Màu Spacw Grey xịn sò",5,2022-01-01 00:00:01,2022-01-01 00:00:01
14640738,144923785,18482876,"Giá khá tốt, giao nhanh, đóng gói cẩn thận.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16757135,144923785,27470833,"hàng giao nhanh, tốc độ, shiper thân thiện, HĐ ĐẦY ĐỦ",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15376887,144923785,1387751,"Máy đẹp, khoẻ, phù hợp với các bạn lập trình viên và làm đồ hoạ",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15041177,144923785,134092,"hiệu năng không có gì phải bàn cãi, bàn phím cũng rất tuyệt vời.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16571331,144923785,542608,"Máy dùng tốt. Ổn định .Cổng kết nối đầy đủ xịn xò",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16303075,144923785,1003018,"Hàng chuẩn chính hãng, giao hàng nhanh.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15336940,144923785,5815583,"Sản phẩm chất lượng, như mô tả.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
14183017,144923785,20617855,"Giao nhanh chóng. Tuy nhiên giá còn hơi cao. Lúc mình mua là 52.990.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16659525,144923785,646923,"Máy chạy quá ổn, chính hãng nên yên tâm",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16683321,144923785,1503495,"Hàng nguyên mới và chạy mượt mà lắm.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15262484,144923785,21289279,"Tốt, giao đings hạn. Munhf rất hài lòng",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15371039,144923785,783073,"Ngoại hình máy đẹp, cấu hình cao",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15227414,144923785,9871625,"giao hàng đúng ngày. máy mới 100%",5,2022-01-01 00:00:01,2022-01-01 00:00:01
14805981,144923785,1909622,"Mấy chất chính hãng giao hang nhanh",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15652659,144923785,6301072,"giao nhanh, đóng gói kỹ càng.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15301828,144923785,585270,"Giao nhanh, hàng chuẩn xịn",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15244783,144923785,1718747,"Phục vụ tốt cho business",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16467048,144923785,6745906,"giao nhanh",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15146431,144923785,9828767,"❤️❤️❤️",5,2022-01-01 00:00:01,2022-01-01 00:00:01
14057395,125013938,6770490,"Giao hàng nhanh, đóng gói không ổn lắm, bị méo cả hộp may sản phẩm không bị sao chắc do bên vận chuyển, 1 điều nữa là thanh toán bằng ví Moca hạn mức mỗi ngày chỉ nạp 5tr, vậy 31tr phải gần 1 tuần mới nạp vô hết được mới được giảm giá 300k, lằng nhằng vô cùng.",4,2022-01-01 00:00:01,2022-01-01 00:00:01
8801402,125013938,8014613,"Tôi chưa hiểu tại sao 1 doanh nghiệp như tiki lại có thể đóng lại seal sản phẩm được nhỉ. Do lãnh đạo doanh nghiệp chỉ đạo đóng lại seal sản phẩm. Hay do nhân viên tráo hàng trong kho.  Thật sự rất thất vọng về TiKi Trading.  Mất niềm tin về tiki. Doanh nghiệp lớn như vậy mà đóng lại seal sản phẩm.  Hiện tại tôi chưa dám bóc seal sản phẩm ra vì sợ bên trong là cục đá. Đã liên hệ nhưng chưa nhận được sự phản hồi thoả đáng.  Nếu lãnh đạo Tiki xem được phản hồi này tôi hi vọng các bạn sẽ xử lý từ tận gốc vấn đề để nhiều khách hàng khác không bị ảnh hưởng như tôi. Mất tiền mua nhưng rước bực mình, lo sợ vào người.",1,2022-01-01 00:00:01,2022-01-01 00:00:01
12360784,125013938,21129161,"Mình mua máy mới 100%. Nhưng khi mình kiểm tra máy thì phát hiện ra những điểm sau: - pin máy đã có ai đó sử dụng dù tuổi thọ pin còn 100% - bảo hành bị rớt mất 2 tháng, lẻ ra phải là ngày mình nhận máy đến năm sau là 28/9/2022 mới đúng. Mình cần lời giải thích hợp lý cho những điểm trên nếu không thì phải đổi máy mới cho mình.",1,2022-01-01 00:00:01,2022-01-01 00:00:01
13943791,125013938,6707221,"Hàng chính hãng, săn Sale 12/12 rẻ hơn thị trường 2tr, giao siêu nhanh, đặt lúc 0h, sáng sớm giao luôn trước 10h, đóng gói hàng ok, nhân viên giao hàng nhiệt tình. Sau 24h được gửi hoá đơn điện tử qua mail, đầy đủ số SN để bảo hành chính hãng, yên tâm luôn. Giá ngày 12/12 tốt thực sự, ai áp mã ngân hàng còn giảm thêm gần 3tr.  Quá ok, cảm ơn TIKI.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
13846745,125013938,6110917,"Đã nhận được máy như mô tả, máy nguyên siêu, chưa active, thời hạn bảo hành đúng ngày. Đóng gói rất cẩn thận. Có chút không hài lòng lắm về thời gian giao hàng, giao đúng ngày nhưng 9h tối nên có chút khó khăn lúc kiểm tra hàng. Vẫn ủng hộ tiki 5*",5,2022-01-01 00:00:01,2022-01-01 00:00:01
8526573,125013938,769665,"- Hài lòng với sản phẩm - Tiki giao hàng nhanh, nhân viên giao hàng nhiệt tình thân thiện. - Đóng gói cẩn thận. - Sản phẩm chính hãng, nguyên seal, mới không tì vết. - Xài máy khá thích - Mua đợt khuyến mãi giá tốt - Tiki kích thích tiêu dùng thường xuyên bằng chương trình khuyến mãi khá thú vị và hợp lý.  Ký tên",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15019664,125013938,216229,"Sản phẩm rất ok nhé mọi người, mình thấy hãng này sài rất ok đấy! Con mặt lộn thộn này nó vẫn me cá máy, mà nó lùn quá máy mình để trên cao nên nó chơi xương tạm đấy. Mình có review cũng chắc chi tiết cái máy, mọi người lăn tăn về hãng này cứ xem nhé, biết đâu tìm dc hãnh khác ngon hơn:  https://youtu.be/qlNKSyC_ruQ",5,2022-01-01 00:00:01,2022-01-01 00:00:01
13740635,125013938,2100772,"giao hàng đúng mô tả. hàng chính hãng apple nguyên seal. tiki đã kích hoạt bảo hành sẵn cho mình vào ngày đặt mua luôn. giao hàng 3 ngày tới. lần đầu mua hàng có giá trị lớn trên tiki. vẫn thấy yên tâm khi mua hàng tiki trading. giá rẻ hơn mua shop. chắc chắn 5 sao rồi",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15101086,125013938,7586309,"Sản phẩm tốt nguyên seal chính hãng Apple. Lúc đầu mua gt cao online hơi sợ, nhưng nhận hàng hài lòng lắm. Đóng gói chắc chắn, có hộp carton giấy của hãng luôn. Shipper tikinow vui vẻ nhiệt tình hỗ trợ mình kiểm tra hộp hàng. Nói chung quá hài lòng, nếu có 100 sao mình cũng chấm cho Tiki :)",5,2022-01-01 00:00:01,2022-01-01 00:00:01
14417610,125013938,401986,"Máy đã qua sử dụng, rất không hài lòng. Mở máy, cài đặt ban đầu, đến đoạn tạo Apple ID vẫn ko dc, báo lỗi là: thiết bị này đã tạo ID quá nhiều lần, vui lòng liên hệ Apple. Máy mới mở hộp mà bị vậy. Vô cùng thất vọng. Mình tưởng Tiki Trading thì sẽ ok, không ngờ vẫn bán máy cũ. Yêu cầu Tiki hoàn tiền.",1,2022-01-01 00:00:01,2022-01-01 00:00:01
13905846,125013938,6016955,"Mình có mua Macbook Pro của Tiki nhưng khi mở máy lên thì bị báo là Máy đã bị sử dụng và tạo quá nhiều ID Apple trước đó nên không kích hoạt được. Vậy có nghĩa là máy này đã có người tạo ID trong vòng 1 năm qua, Apple ko cho tạo thêm nữa. Hiện tại mình không tạo ID Apple được để sử dụng và phía Tiki vẫn chưa hồi đáp.  Nếu như Tiki giao máy cũ đã qua sử dụng cho mình thì mình nghĩ đây thực sự là 1 Phốt to đùng của Tiki. Mình có gọi lên và gửi mail nhưng chưa giải quyết được. Mong Tiki sớm đọc được cmt này Cập nhật: Hiện tại cmt của mình vẫn đang chờ duyệt",1,2022-01-01 00:00:01,2022-01-01 00:00:01
11625028,125013938,13923372,"Poorly packaged!!! It had like holes and already opened up 70% when delivered  There’s no air cushion only some paper wrap inside. External MacBook looks ok, I’m not sure about the insid- since box looks like it was thrown around.  Delivery wasn’t good- when I went out I saw it was like n the floor and the guy just stood there— instead of leaving on the table where delivered goods are. I asked him what happened Bc the box looked so beat up and he said inside is ok and proceeded to open the box…  Anyways I didn’t want to fuzz as we are in the middle of a pandemic and didn’t want to talk and spread germ (even though we had masks).  But i was disappointed w the delivery -  Compared to Lazada-. Tiki delivery is not nice and 2. Boxed comes damaged. For other cheap goods I don’t mind but for my new MacBook- made me a bit sad…",1,2022-01-01 00:00:01,2022-01-01 00:00:01
14130963,125013938,7401261,"Mình liên hệ với tiki rất nhiều lần để giải quyết 2 vấn đề nhưng ko dc. 1 là sau khi nhập mã code 500k có giá final xong tới bước thanh toán thì tự động mất code, user journey như vậy rất là tệ. 2 là mình mua lap dc 1 tuần rồi nhưng vẫn chưa nhận được hoá đơn. Những món khác thường sẽ có hoá đơn trong ngày hoặc hôm sau, ko hiểu sao với 1 món hàng có giá trị lớn như Macbook thì những khâu support từ Tiki lại rất chậm, đã hơn 1 tuần vẫn ko có câu trả lời cho thắc mắc của mình.",1,2022-01-01 00:00:01,2022-01-01 00:00:01
11168229,125013938,2152374,"Máy ok. Đóng hộp vận chuyển cẩn thận. Mình ở sg. Đặt mua về quê cho em học online. Sợ về đến thì ảnh hưởng máy nhưng check thì không ảnh hưởng gì. 5 sao nha. Có lỗi gì tính sau :))))",5,2022-01-01 00:00:01,2022-01-01 00:00:01
8659430,125013938,8346486,"Ngày 27/2 mình đặt mua 1 chiếc Macbook Pro M1 trên Tiki. Sau vài ngày sử dụng máy mình có hiện tượng bị lỗi đen màn hình + update bản Mac OS mới cũng bị lỗi. Do vẫn còn thời hạn 1 đổi 1 trong vòng 7 ngày nên mình vẫn nuốt cơn lo lắng để thử liên lạc với Tiki xem vấn đề lỗi này là gì và có hướng giải quyết hay tư vấn thế nào. Đổi lại niềm tin và kỳ vọng của mình là quá trình xử lý rất lỉnh kỉnh cồng kềnh của Tiki, giữ máy của mình gần 3 tuần dù ban đầu nhân viên gọi điện hẹn giải quyết tất tật trong 3 ngày. Sau thời gian dài đó thì đưa ra kết quả cuối cùng là máy không có lỗi gì, trả lại máy cũ cho mình nhưng không có chứng cứ thuyết phục, video hình ảnh sơ sài không chuyên nghiệp như lừa trẻ con, cũng không giải thích được cho mình nếu cái mình gặp không phải lỗi thì là gì nhưng nhất quyết không nhận sai. Phủi bỏ trách nhiệm và cố tình né tránh giải quyết, ép mình phải nhận lại máy có lỗi. Bỏ 30 triệu ra mà Tiki làm việc như trò đùa, mua về cục tức nghẹn ở cổ nuốt không trôi nổi",1,2022-01-01 00:00:01,2022-01-01 00:00:01
8558895,125013938,10533,"MBP nguyên seal, nói chung đồ Apple thì không có gì phải bàn. Cái đáng nói là thái độ của nhân viên giao hàng, sau khi kiểm tra mã OTP xong tính đi luôn, tôi mới nói từ từ để kiểm tra hàng đã thì lại nói là nếu là đằng nào cũng vậy, ý là hàng có làm sao thì đổi, cũng mất thời gian như kiểm tra ngay giờ. Nói chung là hàng đắt tiền, nên y/c khách hàng kiểm tra mới là đúng, còn không ít ra là quy định là được kiểm tra thì khách hàng muốn kiểm tra là việc của người ta, miễn bình luận. Tất nhiên kiểm tra là chỉ xem giao đúng hàng đặt mua hay không, đúng hàng mới chưa mở (nguyên seal).",1,2022-01-01 00:00:01,2022-01-01 00:00:01
12374731,125013938,935792,"Giao hàng khá lâu. nhưng do dịch có thể thông cảm. Thùng đóng kín hơi khó mở. Hộp mới nhưng hơi móp. máy khỏe pin tốt. chất lượng thì sài thời gian rồi mới biết được.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
13213783,125013938,1040338,"Máy chính hãng, xài mượt và mát, nói chung trải nghiệm rất tốt, phù hợp nhu cầu sử dụng. Chỉ có điều giao hàng cực lâu, phải chờ gần 1 tháng rưỡi mới được cầm chiếc máy trên tay mặc dù mình có nhu cầu sử dụng sớm.",4,2022-01-01 00:00:01,2022-01-01 00:00:01
11959130,125013938,964144,"Mình mua hôm 09.08, săn đc voucher 1,8 triệu nên giá còn 40,7tr Giao hàng hơi lâu, cũng hơi lo lắng & sốt ruột do đã thanh toán rồi. Ngày 21.08 nhận hàng, máy ổn, đúng Imei, bảo hành đúng 1 năm. Tóm lại khá là ok.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
14437365,125013938,20824177,"Sản phẩm giao nhanh, đúng hẹn, hàng nguyên seal, chưa activate, mua về nhập Apple ID, ngày mua trên hoá đơn và activate cho máy. Sẵn nâng cấp lên Mac OS Monterey . Mọi thứ đều suông sẻ, Sau khi activate, apple báo thời hạn bh là 1 năm. Ùng hộ 5 sao cho Shop.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
